input,output
11/16/1949,16/11/1949
29/03/1953,1953-03-29
07/15/2025,15/07/2025
1930-06-05,06/05/1930
2009-11-20,20/11/2009
"February 08, 1954",02/08/1954
1980-04-27,"April 27, 1980"
02/12/1938,1938-02-12
27/07/1932,"July 27, 1932"
1995-03-07,03/07/1995
05/27/2077,2077-05-27
01/20/1959,"January 20, 1959"
1985-10-15,10/15/1985
27/01/1909,"January 27, 1909"
2077-08-01,"August 01, 2077"
"March 21, 1996",21/03/1996
04/04/2018,04/04/2018
30/10/2016,2016-10-30
2024-08-23,08/23/2024
2039-06-26,06/26/2039
19/09/2063,2063-09-19
23/09/2083,09/23/2083
"April 08, 1970",04/08/1970
06/06/2048,"June 06, 2048"
1934-04-25,04/25/1934
11/26/2015,2015-11-26
2073-07-19,"July 19, 2073"
08/13/2001,2001-08-13
09/24/1997,24/09/1997
"December 27, 2095",12/27/2095
"April 09, 2068",2068-04-09
09/17/2045,"September 17, 2045"
07/01/2022,01/07/2022
"June 29, 1920",06/29/1920
07/18/2046,"July 18, 2046"
"January 30, 2081",01/30/2081
"December 12, 2091",12/12/2091
"May 30, 2081",30/05/2081
1969-06-16,"June 16, 1969"
12/15/2062,"December 15, 2062"
10/11/2060,11/10/2060
01/05/1987,05/01/1987
1932-04-22,"April 22, 1932"
"September 22, 1934",22/09/1934
29/06/1967,"June 29, 1967"
07/02/1922,"July 02, 1922"
"July 08, 2015",07/08/2015
1969-08-08,08/08/1969
25/07/2073,2073-07-25
12/23/2071,2071-12-23
"June 20, 2054",20/06/2054
15/10/1964,10/15/1964
"January 11, 1906",11/01/1906
21/05/1909,05/21/1909
12/20/2000,"December 20, 2000"
"October 13, 1953",10/13/1953
19/05/1993,"May 19, 1993"
25/05/1922,05/25/1922
2020-12-12,12/12/2020
"July 21, 2069",2069-07-21
1915-08-26,26/08/1915
04/24/2075,"April 24, 2075"
18/04/1925,"April 18, 1925"
"October 20, 2088",2088-10-20
2046-03-25,03/25/2046
"July 15, 2087",15/07/2087
24/09/1918,1918-09-24
09/07/2020,2020-09-07
"October 30, 2021",30/10/2021
2011-05-23,"May 23, 2011"
12/07/2009,07/12/2009
"August 24, 2018",08/24/2018
22/01/2028,01/22/2028
1953-12-29,"December 29, 1953"
"December 10, 2057",10/12/2057
08/23/1917,"August 23, 1917"
1975-02-26,"February 26, 1975"
1936-03-29,29/03/1936
"September 30, 2078",09/30/2078
1970-02-05,05/02/1970
31/12/2048,"December 31, 2048"
02/08/1950,1950-08-02
15/05/1934,05/15/1934
21/11/2099,"November 21, 2099"
"November 06, 1974",06/11/1974
"January 19, 1901",01/19/1901
07/14/1906,14/07/1906
"May 31, 1975",1975-05-31
26/04/2012,"April 26, 2012"
12/01/2026,01/12/2026
1947-05-06,05/06/1947
20/01/2055,"January 20, 2055"
"September 13, 1949",13/09/1949
"June 01, 1905",01/06/1905
07/18/1924,1924-07-18
"October 31, 2066",31/10/2066
02/25/2037,"February 25, 2037"
03/05/2033,"March 05, 2033"
08/29/2012,"August 29, 2012"
1954-12-22,22/12/1954
2051-10-24,"October 24, 2051"
21/11/1950,"November 21, 1950"
07/28/1975,1975-07-28
04/10/1969,10/04/1969
1904-12-03,"December 03, 1904"
08/17/1983,"August 17, 1983"
1941-05-05,"May 05, 1941"
12/07/2004,07/12/2004
19/06/2086,2086-06-19
04/24/1914,1914-04-24
24/06/2080,2080-06-24
22/07/1971,"July 22, 1971"
"June 20, 1988",20/06/1988
06/25/2031,25/06/2031
"November 30, 1967",11/30/1967
04/03/2083,03/04/2083
12/15/1959,"December 15, 1959"
21/08/2011,"August 21, 2011"
11/05/2046,"November 05, 2046"
07/05/1914,"May 07, 1914"
01/20/1969,20/01/1969
23/11/2062,2062-11-23
2098-10-06,06/10/2098
"February 07, 2012",07/02/2012
"March 07, 2022",03/07/2022
03/30/2059,30/03/2059
19/02/2046,"February 19, 2046"
"April 17, 2037",17/04/2037
04/18/1980,"April 18, 1980"
1984-02-02,"February 02, 1984"
"December 19, 2055",19/12/2055
2059-04-07,"April 07, 2059"
09/12/2038,2038-09-12
2048-09-10,"September 10, 2048"
05/31/1987,"May 31, 1987"
2052-12-24,12/24/2052
"November 06, 1919",06/11/1919
1914-02-21,21/02/1914
17/09/2048,2048-09-17
12/05/2000,2000-12-05
09/02/1989,"September 02, 1989"
2030-02-09,09/02/2030
2035-04-12,12/04/2035
"July 21, 2078",21/07/2078
2047-05-03,05/03/2047
07/11/1949,11/07/1949
18/06/2039,06/18/2039
25/02/1932,"February 25, 1932"
2012-10-05,"October 05, 2012"
17/12/1960,"December 17, 1960"
2080-07-27,"July 27, 2080"
01/22/1908,1908-01-22
13/12/1974,12/13/1974
02/28/1911,28/02/1911
"January 19, 2012",19/01/2012
02/28/1987,1987-02-28
"April 11, 1915",1915-04-11
"August 20, 1925",1925-08-20
15/07/1932,"July 15, 1932"
1935-05-03,05/03/1935
01/06/2013,2013-01-06
19/01/1905,1905-01-19
1991-07-02,07/02/1991
11/10/2047,10/11/2047
1912-11-15,11/15/1912
02/06/1968,"February 06, 1968"
"June 30, 2014",2014-06-30
09/08/1936,"September 08, 1936"
"May 19, 1903",05/19/1903
13/12/1971,12/13/1971
12/04/1970,"April 12, 1970"
1975-10-01,"October 01, 1975"
"December 26, 2073",2073-12-26
2049-01-05,05/01/2049
10/14/1939,1939-10-14
"October 20, 2043",10/20/2043
1934-07-18,07/18/1934
01/14/1999,"January 14, 1999"
23/12/2060,2060-12-23
"July 11, 2066",11/07/2066
20/09/1967,09/20/1967
01/17/2002,"January 17, 2002"
06/03/2042,03/06/2042
"August 21, 1909",21/08/1909
26/06/2092,2092-06-26
03/26/1972,26/03/1972
"November 21, 2078",11/21/2078
09/02/1961,"September 02, 1961"
"March 03, 1971",1971-03-03
1996-01-29,01/29/1996
"August 31, 2012",31/08/2012
2091-08-26,26/08/2091
1972-10-09,"October 09, 1972"
28/05/2012,"May 28, 2012"
09/19/1998,19/09/1998
"July 20, 1904",20/07/1904
"July 03, 1930",1930-07-03
"May 16, 2015",2015-05-16
2052-12-31,31/12/2052
2020-02-27,27/02/2020
"January 20, 2052",01/20/2052
01/21/1950,"January 21, 1950"
2034-06-09,06/09/2034
02/10/2077,2077-10-02
28/04/1970,04/28/1970
02/23/2007,23/02/2007
"December 28, 1993",28/12/1993
12/18/1911,1911-12-18
"January 28, 1967",01/28/1967
09/10/2056,"September 10, 2056"
12/17/1921,1921-12-17
17/02/1903,"February 17, 1903"
"February 03, 1922",02/03/1922
11/03/2015,03/11/2015
1989-07-05,07/05/1989
1976-05-02,05/02/1976
10/16/2046,2046-10-16
1985-06-30,"June 30, 1985"
04/26/2085,"April 26, 2085"
"April 07, 2035",07/04/2035
1929-05-10,05/10/1929
2073-09-15,09/15/2073
01/20/1922,20/01/1922
16/04/2014,04/16/2014
16/05/2022,05/16/2022
27/08/1902,1902-08-27
"June 06, 2091",06/06/2091
1992-01-18,"January 18, 1992"
1958-08-31,"August 31, 1958"
08/04/2000,"April 08, 2000"
30/07/1936,"July 30, 1936"
07/15/2033,2033-07-15
"June 09, 1942",06/09/1942
05/14/2028,14/05/2028
2035-03-19,"March 19, 2035"
08/11/1952,1952-08-11
2073-11-21,"November 21, 2073"
2009-02-06,06/02/2009
"August 22, 2011",22/08/2011
2064-01-11,11/01/2064
25/10/1946,"October 25, 1946"
"April 21, 1952",1952-04-21
11/06/1988,"June 11, 1988"
1917-08-26,26/08/1917
"August 01, 2025",2025-08-01
"October 21, 2018",10/21/2018
17/02/1916,"February 17, 1916"
"October 04, 2035",2035-10-04
"January 10, 2055",2055-01-10
1948-07-20,"July 20, 1948"
17/12/2038,2038-12-17
2040-09-24,24/09/2040
2047-03-16,03/16/2047
02/01/2001,2001-02-01
"December 08, 1983",1983-12-08
01/24/1940,"January 24, 1940"
1938-02-12,"February 12, 1938"
22/03/1953,1953-03-22
"November 25, 1985",11/25/1985
02/02/2033,2033-02-02
2086-09-22,22/09/2086
20/06/2090,"June 20, 2090"
1972-04-24,24/04/1972
12/28/2002,2002-12-28
"October 28, 1966",28/10/1966
1996-10-26,26/10/1996
1961-11-22,"November 22, 1961"
11/06/1961,1961-11-06
1941-08-05,05/08/1941
1984-07-07,"July 07, 1984"
02/14/1975,1975-02-14
2079-11-14,14/11/2079
"August 08, 1966",1966-08-08
12/07/2021,2021-12-07
11/18/2094,18/11/2094
"June 21, 2002",06/21/2002
1980-02-08,02/08/1980
09/05/2052,05/09/2052
1917-06-02,"June 02, 1917"
14/05/2098,05/14/2098
2082-04-20,"April 20, 2082"
"August 14, 2040",14/08/2040
01/28/2007,28/01/2007
2079-09-07,07/09/2079
"September 06, 2036",06/09/2036
2024-01-04,04/01/2024
09/10/1975,10/09/1975
1907-12-26,12/26/1907
"October 17, 2045",10/17/2045
"October 27, 1926",10/27/1926
08/13/2099,13/08/2099
18/01/2000,"January 18, 2000"
05/31/1959,1959-05-31
2070-05-27,"May 27, 2070"
01/02/2006,2006-01-02
07/02/2035,"February 07, 2035"
1984-07-19,19/07/1984
20/03/1943,"March 20, 1943"
01/25/2065,"January 25, 2065"
02/02/1931,1931-02-02
25/12/1904,12/25/1904
"September 18, 2034",18/09/2034
"June 05, 2018",05/06/2018
23/08/2023,2023-08-23
02/16/2018,"February 16, 2018"
1951-07-11,07/11/1951
11/15/1935,"November 15, 1935"
24/08/1921,08/24/1921
10/12/1933,12/10/1933
06/11/2074,11/06/2074
"October 30, 1949",10/30/1949
11/30/2051,2051-11-30
"November 03, 1940",11/03/1940
"August 31, 2012",31/08/2012
"December 07, 2021",07/12/2021
"January 26, 2028",26/01/2028
"October 21, 2041",21/10/2041
1943-07-21,07/21/1943
12/11/1991,1991-11-12
"July 31, 2031",07/31/2031
1921-08-15,08/15/1921
01/01/2003,01/01/2003
20/12/2051,2051-12-20
"February 21, 1952",02/21/1952
08/02/2058,"August 02, 2058"
1915-10-31,31/10/1915
10/15/1901,1901-10-15
"June 10, 1939",06/10/1939
"September 02, 2007",02/09/2007
08/08/1997,"August 08, 1997"
"May 11, 1921",05/11/1921
"July 12, 2046",07/12/2046
1976-12-13,"December 13, 1976"
1974-06-12,06/12/1974
"June 12, 1950",12/06/1950
07/28/2031,28/07/2031
2036-10-25,25/10/2036
07/01/2061,2061-07-01
"January 08, 1978",1978-01-08
27/01/2022,01/27/2022
29/11/2073,11/29/2073
02/10/2059,"February 10, 2059"
09/11/2044,2044-09-11
26/10/1966,1966-10-26
"January 31, 1950",1950-01-31
2032-04-07,04/07/2032
"April 18, 2052",18/04/2052
11/09/2042,09/11/2042
09/09/1913,1913-09-09
01/06/2036,06/01/2036
17/05/1928,1928-05-17
13/08/2075,2075-08-13
1976-12-22,22/12/1976
03/07/1932,1932-03-07
1957-05-05,05/05/1957
"May 23, 2002",23/05/2002
1993-12-06,"December 06, 1993"
1915-02-07,02/07/1915
02/13/2009,"February 13, 2009"
08/09/2064,09/08/2064
1999-01-01,01/01/1999
1914-05-04,05/04/1914
25/02/1930,"February 25, 1930"
"August 13, 1992",1992-08-13
24/05/2090,2090-05-24
2071-07-22,07/22/2071
1971-05-08,"May 08, 1971"
"June 25, 2036",06/25/2036
26/08/1949,08/26/1949
2075-11-25,25/11/2075
07/07/1980,07/07/1980
"August 03, 2016",08/03/2016
"May 26, 2035",2035-05-26
"July 13, 2050",13/07/2050
05/14/1934,1934-05-14
09/15/1967,15/09/1967
23/08/2058,"August 23, 2058"
11/29/1970,"November 29, 1970"
"July 07, 2004",07/07/2004
03/19/2058,2058-03-19
07/11/2068,"November 07, 2068"
1985-11-11,"November 11, 1985"
"January 12, 2008",12/01/2008
08/19/2030,2030-08-19
12/22/2012,2012-12-22
1990-06-08,08/06/1990
08/02/2044,"February 08, 2044"
05/08/1915,08/05/1915
2077-02-12,"February 12, 2077"
31/03/2048,2048-03-31
12/20/1979,20/12/1979
07/29/1915,1915-07-29
08/09/2062,09/08/2062
2006-08-12,12/08/2006
04/11/1949,1949-11-04
05/09/1910,1910-09-05
12/26/1906,1906-12-26
2062-01-22,"January 22, 2062"
08/08/2040,"August 08, 2040"
12/29/2044,"December 29, 2044"
03/10/1987,1987-10-03
"August 20, 2085",2085-08-20
22/01/2057,2057-01-22
11/01/2092,2092-01-11
19/05/2080,2080-05-19
05/16/2002,2002-05-16
"December 13, 1916",13/12/1916
1922-01-24,"January 24, 1922"
2093-07-22,22/07/2093
2062-08-23,08/23/2062
09/01/2008,01/09/2008
2073-01-24,01/24/2073
1998-06-07,07/06/1998
1911-09-19,"September 19, 1911"
2045-06-20,"June 20, 2045"
13/10/2096,10/13/2096
06/18/1901,1901-06-18
"May 04, 2050",2050-05-04
03/12/2054,"March 12, 2054"
09/04/2060,"September 04, 2060"
28/02/1938,1938-02-28
"January 20, 2011",2011-01-20
"June 04, 2084",04/06/2084
2084-12-18,"December 18, 2084"
"November 24, 1947",1947-11-24
02/22/1931,"February 22, 1931"
29/05/1907,"May 29, 1907"
"April 23, 2094",23/04/2094
04/20/1912,20/04/1912
07/25/1947,"July 25, 1947"
2030-10-05,10/05/2030
27/03/2084,"March 27, 2084"
"October 05, 1969",05/10/1969
19/02/1930,1930-02-19
08/20/2073,2073-08-20
17/11/1958,"November 17, 1958"
"December 02, 1987",02/12/1987
07/03/2072,03/07/2072
08/28/1915,1915-08-28
"June 03, 2067",03/06/2067
"August 14, 1967",14/08/1967
04/04/2066,2066-04-04
22/05/1964,1964-05-22
10/12/2037,2037-10-12
28/05/1953,05/28/1953
"April 05, 1967",04/05/1967
27/07/2027,07/27/2027
02/05/1908,1908-02-05
08/22/1957,22/08/1957
29/04/1931,1931-04-29
03/20/1949,20/03/1949
"December 04, 2028",12/04/2028
18/11/2046,11/18/2046
12/08/2076,"August 12, 2076"
"August 22, 1931",22/08/1931
2042-12-19,12/19/2042
"September 03, 1957",09/03/1957
"January 07, 1961",1961-01-07
2042-04-13,13/04/2042
2021-11-17,17/11/2021
11/25/2050,2050-11-25
"April 08, 2034",08/04/2034
07/25/1943,25/07/1943
23/02/2057,2057-02-23
01/01/2040,2040-01-01
1941-07-16,"July 16, 1941"
1972-03-03,"March 03, 1972"
05/04/1910,"April 05, 1910"
11/11/2096,"November 11, 2096"
28/11/1968,1968-11-28
2049-05-22,"May 22, 2049"
11/06/2065,2065-06-11
"September 25, 2010",2010-09-25
19/10/2004,"October 19, 2004"
21/03/2007,2007-03-21
1927-01-31,01/31/1927
23/09/2040,2040-09-23
"December 18, 1969",1969-12-18
1907-05-23,05/23/1907
1983-02-18,"February 18, 1983"
02/27/1991,1991-02-27
09/08/2061,"September 08, 2061"
2017-09-26,26/09/2017
02/13/1971,13/02/1971
08/28/2000,28/08/2000
10/09/1909,"September 10, 1909"
10/17/1960,1960-10-17
1967-06-08,"June 08, 1967"
"July 06, 2055",2055-07-06
"October 20, 2023",2023-10-20
17/09/1996,09/17/1996
2028-02-01,"February 01, 2028"
19/09/2051,"September 19, 2051"
"July 25, 1993",1993-07-25
11/06/2032,2032-11-06
2056-12-07,"December 07, 2056"
05/21/2050,2050-05-21
29/10/2037,10/29/2037
"October 20, 1971",1971-10-20
14/02/1917,1917-02-14
"December 25, 2071",25/12/2071
1989-02-08,"February 08, 1989"
1932-06-20,06/20/1932
1960-12-20,"December 20, 1960"
2015-06-05,05/06/2015
2063-12-18,"December 18, 2063"
03/21/2097,2097-03-21
"April 08, 1966",1966-04-08
01/05/1934,05/01/1934
1932-02-17,02/17/1932
08/20/2001,"August 20, 2001"
"August 15, 1956",1956-08-15
2027-01-18,01/18/2027
11/11/1928,1928-11-11
2078-02-02,02/02/2078
03/30/1974,1974-03-30
10/19/1953,1953-10-19
1907-04-16,16/04/1907
18/10/1927,10/18/1927
15/10/1919,10/15/1919
1935-05-10,10/05/1935
2078-11-25,25/11/2078
2014-10-17,17/10/2014
05/15/1949,"May 15, 1949"
26/11/2053,2053-11-26
"January 30, 2046",30/01/2046
14/02/2027,"February 14, 2027"
"December 16, 2041",2041-12-16
"April 30, 1963",04/30/1963
"October 23, 1947",1947-10-23
05/01/2067,"January 05, 2067"
06/07/1943,"July 06, 1943"
29/06/1933,"June 29, 1933"
1948-05-09,"May 09, 1948"
10/26/2064,2064-10-26
"July 23, 1916",07/23/1916
2095-05-29,29/05/2095
22/06/2046,"June 22, 2046"
29/03/2021,2021-03-29
07/06/2022,"June 07, 2022"
30/09/1939,"September 30, 1939"
"October 22, 1930",1930-10-22
03/19/1965,19/03/1965
1952-11-02,"November 02, 1952"
02/05/1901,05/02/1901
"November 10, 2003",10/11/2003
04/20/1932,"April 20, 1932"
02/06/1915,1915-02-06
2091-01-31,01/31/2091
03/08/1991,1991-08-03
24/02/2072,2072-02-24
"February 14, 1967",14/02/1967
10/03/2092,2092-03-10
02/22/1923,"February 22, 1923"
09/29/2062,29/09/2062
07/04/2096,"April 07, 2096"
"October 03, 1945",1945-10-03
01/05/1988,05/01/1988
06/09/1928,"September 06, 1928"
02/15/1989,"February 15, 1989"
12/26/1962,"December 26, 1962"
2063-03-28,03/28/2063
"March 10, 1980",03/10/1980
13/02/2092,"February 13, 2092"
01/01/1908,1908-01-01
"October 01, 2052",10/01/2052
13/01/1990,"January 13, 1990"
1989-04-09,09/04/1989
02/09/1980,"September 02, 1980"
04/03/1953,"April 03, 1953"
01/07/2040,2040-01-07
"June 07, 2059",07/06/2059
11/26/2056,2056-11-26
09/17/1942,"September 17, 1942"
"July 22, 2017",2017-07-22
10/10/1905,1905-10-10
2028-08-10,"August 10, 2028"
2075-07-23,"July 23, 2075"
"November 02, 2072",11/02/2072
10/22/2082,22/10/2082
"February 11, 1961",02/11/1961
04/16/2007,"April 16, 2007"
07/11/1993,"July 11, 1993"
13/03/1943,03/13/1943
"June 30, 2057",30/06/2057
"April 10, 2037",2037-04-10
28/10/2000,2000-10-28
23/11/2013,11/23/2013
29/04/2070,2070-04-29
1999-10-11,10/11/1999
2065-12-05,"December 05, 2065"
"June 08, 1937",1937-06-08
31/07/2030,2030-07-31
"April 17, 1986",1986-04-17
11/10/2048,2048-11-10
16/05/1996,1996-05-16
2092-09-03,09/03/2092
"May 25, 1923",1923-05-25
05/01/2004,2004-05-01
2014-08-10,08/10/2014
13/05/1998,"May 13, 1998"
06/03/2064,2064-06-03
08/18/1965,"August 18, 1965"
25/09/1983,1983-09-25
1986-05-20,20/05/1986
2066-09-08,08/09/2066
04/16/2068,2068-04-16
19/03/2027,03/19/2027
"August 19, 2042",19/08/2042
01/12/1977,12/01/1977
2054-11-07,"November 07, 2054"
04/29/1966,1966-04-29
01/03/1917,1917-01-03
2003-08-27,"August 27, 2003"
1966-02-24,24/02/1966
1942-04-25,04/25/1942
11/08/1925,"August 11, 1925"
2065-02-26,02/26/2065
02/03/2037,"March 02, 2037"
14/10/1941,1941-10-14
05/31/1969,"May 31, 1969"
2082-01-27,01/27/2082
03/05/2086,2086-03-05
2039-08-01,08/01/2039
28/10/2071,10/28/2071
22/05/2078,"May 22, 2078"
1903-03-20,20/03/1903
"September 14, 2061",09/14/2061
2028-08-13,08/13/2028
08/15/2094,15/08/2094
"December 14, 1907",1907-12-14
08/23/2090,23/08/2090
03/13/2052,"March 13, 2052"
"August 13, 1992",1992-08-13
"July 09, 2093",2093-07-09
02/08/2013,08/02/2013
2065-06-02,"June 02, 2065"
04/02/1926,"April 02, 1926"
19/01/2043,"January 19, 2043"
"April 05, 2057",05/04/2057
07/02/1938,02/07/1938
05/13/2064,13/05/2064
2001-12-24,"December 24, 2001"
"May 12, 1933",05/12/1933
07/06/2033,2033-07-06
"January 10, 1941",10/01/1941
09/19/2058,2058-09-19
1932-12-19,"December 19, 1932"
12/26/1921,26/12/1921
01/29/1946,"January 29, 1946"
1936-01-26,"January 26, 1936"
08/10/1916,"August 10, 1916"
18/11/2049,2049-11-18
2091-06-17,17/06/2091
"September 18, 2085",18/09/2085
"August 22, 2082",08/22/2082
01/03/2096,"March 01, 2096"
03/19/2013,19/03/2013
"July 03, 1989",1989-07-03
"September 30, 2023",30/09/2023
09/01/1931,"September 01, 1931"
"February 10, 1954",1954-02-10
30/05/1965,"May 30, 1965"
03/11/2057,11/03/2057
"July 05, 2079",07/05/2079
02/12/1978,"December 02, 1978"
05/29/1988,"May 29, 1988"
"November 22, 2052",11/22/2052
1903-02-05,05/02/1903
"June 03, 2074",06/03/2074
03/11/2019,2019-03-11
01/05/1985,05/01/1985
09/09/1909,"September 09, 1909"
"January 09, 1938",1938-01-09
2007-07-07,07/07/2007
"September 23, 2078",2078-09-23
"January 14, 2074",2074-01-14
29/10/1918,10/29/1918
01/09/1947,09/01/1947
07/13/1983,1983-07-13
27/03/1987,"March 27, 1987"
"November 05, 2053",2053-11-05
"October 17, 2060",10/17/2060
06/09/1959,09/06/1959
15/02/2063,2063-02-15
01/01/2091,2091-01-01
"August 08, 2022",08/08/2022
12/26/1996,"December 26, 1996"
10/08/2023,2023-10-08
24/07/2059,"July 24, 2059"
2030-04-03,04/03/2030
21/11/1941,11/21/1941
2059-02-28,02/28/2059
1934-02-20,20/02/1934
06/12/1995,1995-12-06
12/10/2091,"October 12, 2091"
"March 31, 1910",1910-03-31
09/10/2073,"September 10, 2073"
2015-05-29,05/29/2015
"February 25, 1910",25/02/1910
11/20/1901,20/11/1901
12/17/1985,"December 17, 1985"
08/09/2033,09/08/2033
1918-07-05,05/07/1918
15/07/1975,1975-07-15
2062-04-08,04/08/2062
26/06/2005,2005-06-26
12/01/2007,2007-01-12
08/26/1907,1907-08-26
1941-11-09,11/09/1941
1958-11-15,15/11/1958
22/07/2071,2071-07-22
09/04/1949,"April 09, 1949"
"September 09, 2028",09/09/2028
08/11/2076,11/08/2076
05/12/2054,2054-12-05
2017-11-23,"November 23, 2017"
1916-02-23,"February 23, 1916"
28/04/1973,1973-04-28
26/08/2068,2068-08-26
12/07/2028,2028-07-12
"March 19, 1991",1991-03-19
"October 22, 1931",10/22/1931
12/20/1963,1963-12-20
05/01/2044,01/05/2044
"August 08, 1993",08/08/1993
07/30/2082,"July 30, 2082"
12/08/1972,08/12/1972
02/10/1955,"February 10, 1955"
20/03/1950,03/20/1950
1973-11-13,11/13/1973
08/22/1924,22/08/1924
06/15/1916,15/06/1916
2074-05-28,28/05/2074
"August 25, 1977",08/25/1977
"October 20, 2095",2095-10-20
15/05/1937,05/15/1937
02/26/2079,26/02/2079
21/12/2071,2071-12-21
01/18/2016,"January 18, 2016"
03/09/1939,"March 09, 1939"
07/04/2083,04/07/2083
11/29/2039,2039-11-29
05/11/1934,1934-11-05
13/06/2053,2053-06-13
02/27/1939,"February 27, 1939"
"January 03, 2006",2006-01-03
16/06/2082,"June 16, 2082"
"November 09, 2025",11/09/2025
1987-10-31,"October 31, 1987"
02/16/1956,16/02/1956
2044-12-19,"December 19, 2044"
09/05/2087,05/09/2087
09/15/2010,"September 15, 2010"
12/30/1916,30/12/1916
"September 18, 1912",1912-09-18
"October 03, 1935",03/10/1935
09/03/2093,"September 03, 2093"
04/15/2074,"April 15, 2074"
2076-08-08,"August 08, 2076"
"November 01, 1983",1983-11-01
1947-03-11,11/03/1947
"October 09, 2071",09/10/2071
2090-02-11,11/02/2090
"January 26, 2043",2043-01-26
03/17/1993,1993-03-17
11/08/1904,08/11/1904
03/17/2098,17/03/2098
10/03/2083,"October 03, 2083"
10/12/2066,12/10/2066
08/10/2040,2040-08-10
1949-04-23,04/23/1949
2046-08-03,03/08/2046
15/02/2044,"February 15, 2044"
05/07/2005,"May 07, 2005"
08/04/2082,"August 04, 2082"
