input,output
29-06-2057,06/29/2057
03.01.2060,03-01-2060
"November 30, 2014",30.11.2014
"July 09, 2025",2025-07-09
2017-01-07,07.01.2017
2038/03/20,03.20.2038
20-09-1966,1966/09/20
1979-02-04,1979.02.04
04/01/1982,04.01.1982
"August 16, 2013",08/16/2013
02.04.1953,04/02/1953
11/11/2032,11-11-2032
02.29.2064,29/02/2064
10.24.2060,2060/10/24
1920/03/18,1920-03-18
28/11/1918,1918-11-28
03.31.2006,"March 31, 2006"
1940/03/28,28/03/1940
08.22.1932,08/22/1932
2028.11.11,2028-11-11
08-03-2063,08/03/2063
15.06.2030,2030/06/15
2065.06.28,2065-06-28
1922/09/12,12.09.1922
25-08-2077,2077/08/25
06.01.1964,01.06.1964
"September 04, 2076",04.09.2076
19/06/1916,19-06-1916
01/04/1924,04.01.1924
2058-12-15,15/12/2058
"August 18, 2022",2022.08.18
24.12.2012,12/24/2012
30-12-2067,12/30/2067
2019.12.28,28/12/2019
"March 24, 1905",24-03-1905
"April 21, 1999",1999.04.21
17/05/1911,05/17/1911
12-12-1981,12.12.1981
01.05.2027,01-05-2027
06/10/1943,1943/10/06
10.11.1937,1937.10.11
1925-02-02,02.02.1925
1986.03.16,03/16/1986
2024-11-12,11.12.2024
03.01.2071,01/03/2071
05/03/1989,05.03.1989
14-02-1906,1906-02-14
03.08.2062,08-03-2062
"June 05, 2004",2004-06-05
22/08/1949,08.22.1949
14/11/1926,14.11.1926
1920/10/02,02-10-1920
2044.06.12,06.12.2044
"July 17, 1934",1934.07.17
17/02/2028,02.17.2028
"December 10, 2003",2003-12-10
13.07.1916,13/07/1916
09/14/1942,14-09-1942
11/08/2012,2012.08.11
09/01/2055,01/09/2055
11-10-1917,1917.10.11
06/06/2060,06.06.2060
07.29.1927,07/29/1927
28-02-1928,"February 28, 1928"
12.08.2040,2040/12/08
2055-12-25,12/25/2055
08/06/1918,06/08/1918
13/09/1952,1952/09/13
1940.04.20,1940/04/20
05.09.1904,1904.05.09
"December 24, 1973",1973/12/24
15.10.1996,1996.10.15
23/11/2076,23-11-2076
05-09-2017,05/09/2017
04.01.2072,2072.04.01
2020.03.10,"March 10, 2020"
"July 20, 2058",2058-07-20
"May 24, 2018",2018/05/24
1959/12/31,31-12-1959
09.13.2007,13.09.2007
09/12/1972,1972-12-09
2020-05-23,05.23.2020
05/06/2019,2019.05.06
22.09.1985,09/22/1985
2058-05-22,2058/05/22
2046/09/24,24.09.2046
1913.09.08,09.08.1913
2096.11.18,18/11/2096
06.22.2034,2034.06.22
1953-04-04,04-04-1953
20/05/2072,20-05-2072
2065/01/20,20/01/2065
09.13.1949,09/13/1949
02.10.1906,"February 10, 1906"
14-08-1970,08.14.1970
2015/05/09,05.09.2015
2097-03-09,03.09.2097
31.08.1927,"August 31, 1927"
2024/07/22,22.07.2024
1976/04/29,29.04.1976
"June 02, 1917",1917/06/02
2076/05/25,25/05/2076
05.06.1910,06-05-1910
1960/12/27,27-12-1960
2050.05.17,05.17.2050
07/15/2052,"July 15, 2052"
03.08.2082,08.03.2082
19/02/1947,1947-02-19
2056-12-21,2056.12.21
1925/03/02,03.02.1925
27-04-2060,2060-04-27
"May 02, 2023",05.02.2023
2075/05/26,05/26/2075
03/24/2076,24.03.2076
25/02/1979,1979.02.25
"January 07, 2067",07-01-2067
01/02/2078,2078-02-01
"November 04, 2062",2062.11.04
1938/06/25,25/06/1938
12.03.2022,2022.12.03
21/07/1931,21-07-1931
25-07-1954,1954-07-25
05/07/1904,07.05.1904
"April 02, 2073",02-04-2073
11.21.1913,11/21/1913
01.28.1938,28.01.1938
05.16.2013,16-05-2013
03/02/2057,02.03.2057
29-09-1998,09.29.1998
08/13/1936,1936/08/13
2039.07.23,2039/07/23
07/13/2033,07.13.2033
1977.01.31,31.01.1977
2053-09-27,27.09.2053
13-02-1917,13/02/1917
19.08.1911,08.19.1911
07.31.2085,2085.07.31
"January 11, 2052",2052/01/11
02.14.1925,1925/02/14
2024.12.06,12.06.2024
12.03.1926,03/12/1926
16/06/1912,16.06.1912
2049.11.02,02-11-2049
05.17.2026,17/05/2026
2087-10-17,10/17/2087
11.03.1964,1964/03/11
2088-05-11,11/05/2088
14-04-1935,14.04.1935
"March 18, 2012",2012-03-18
2077/10/09,09.10.2077
"January 07, 1900",01.07.1900
16/06/1997,1997-06-16
06.17.2004,17/06/2004
01/05/1923,1923/01/05
1991-10-21,21-10-1991
12/12/2056,12-12-2056
18/05/1913,1913-05-18
01/04/2084,2084.01.04
05/28/1987,1987.05.28
22/01/2081,01.22.2081
1994.03.23,23/03/1994
1984/08/21,21-08-1984
21.08.1918,"August 21, 1918"
09.03.2012,2012/09/03
1982/04/11,11-04-1982
11.19.2050,19-11-2050
25.01.1992,"January 25, 1992"
31-08-2034,2034-08-31
2003.11.13,13-11-2003
03.06.2001,06/03/2001
2062/08/12,2062-08-12
31.07.1942,1942/07/31
22-06-1960,"June 22, 1960"
08/27/1970,1970/08/27
1945.04.17,04.17.1945
2000.10.18,18/10/2000
13.07.1974,1974/07/13
2097-12-22,"December 22, 2097"
1949-06-05,06.05.1949
11-12-1920,"December 11, 1920"
"November 20, 2065",2065/11/20
1981/05/17,"May 17, 1981"
09/18/2080,18/09/2080
2027.06.11,11-06-2027
1962.12.25,12/25/1962
08.25.1934,08/25/1934
1974/12/27,12.27.1974
01.02.2027,2027.01.02
"January 24, 2083",2083.01.24
1904-08-05,1904.08.05
2094/08/13,"August 13, 2094"
03.04.2005,"March 04, 2005"
03.30.2002,30/03/2002
2069.01.18,18/01/2069
02.19.2055,19.02.2055
26-06-2001,06/26/2001
2073/07/30,2073-07-30
2062-02-01,02/01/2062
1903-11-22,1903/11/22
09/10/1976,10-09-1976
30/06/1963,1963.06.30
10.10.2046,2046-10-10
2067.03.29,03/29/2067
1935.02.22,22/02/1935
1936-07-26,1936/07/26
03.10.1994,1994-03-10
02.20.2018,2018.02.20
22/11/1950,11.22.1950
2062.01.23,01.23.2062
"June 27, 1984",1984-06-27
11/05/2018,05.11.2018
2096/08/04,08.04.2096
05/01/1916,01/05/1916
26/01/1937,26.01.1937
29/01/1948,"January 29, 1948"
1956-09-22,09.22.1956
15/09/1984,1984-09-15
11/24/2030,"November 24, 2030"
01/21/1914,1914/01/21
04.08.2091,2091-04-08
07/06/1932,1932.06.07
06.24.2072,24-06-2072
08.09.1932,09.08.1932
04/06/2062,04-06-2062
01.25.1916,25.01.1916
26/06/2011,26-06-2011
29-10-2070,10/29/2070
09/18/1988,1988-09-18
23.03.2036,"March 23, 2036"
19/02/1985,1985/02/19
19-04-2012,2012-04-19
"January 29, 2090",29.01.2090
10.09.2017,2017.10.09
02.02.1928,02.02.1928
12.07.2067,2067-07-12
09.22.1959,22-09-1959
1952.06.19,19.06.1952
21-05-2035,05/21/2035
06/22/1999,06.22.1999
28/11/2062,2062-11-28
09-01-2093,2093/01/09
2091.03.13,13-03-2091
12.21.1977,21/12/1977
2080/06/06,2080.06.06
09-11-2078,2078-11-09
27.02.2020,27-02-2020
24-12-1985,12.24.1985
22-03-1915,1915/03/22
08/05/1998,1998.08.05
12.18.2081,18-12-2081
1935-09-08,09/08/1935
07.29.1971,29-07-1971
17.09.1969,09.17.1969
03/24/2060,2060-03-24
29.06.1969,29/06/1969
30/06/2022,06/30/2022
2021/01/11,01/11/2021
2075-07-04,2075.07.04
16/10/2043,16-10-2043
03.09.2029,09-03-2029
"April 11, 1947",1947.04.11
1920/05/30,05.30.1920
20.05.2015,05.20.2015
04.02.2074,02.04.2074
"July 25, 2057",25-07-2057
07/02/2010,02/07/2010
11/09/2023,09/11/2023
"November 16, 2033",2033-11-16
1985.12.14,12/14/1985
10.28.2001,2001-10-28
"May 12, 2057",2057/05/12
2029.09.20,2029-09-20
09.07.2038,2038/07/09
"November 27, 1935",11.27.1935
28-07-1906,07/28/1906
07/09/1956,1956-09-07
07.12.1914,12-07-1914
12.27.1944,12/27/1944
2089-12-10,10-12-2089
2044/11/26,2044-11-26
26-08-1953,"August 26, 1953"
01/22/2082,2082/01/22
22/12/1959,1959-12-22
1908-01-25,01/25/1908
14.05.1957,05/14/1957
25.06.2088,"June 25, 2088"
05/09/2008,09.05.2008
09.18.2065,18/09/2065
1978/06/08,06/08/1978
1968.05.12,05/12/1968
18-12-2020,12.18.2020
2013.03.05,05-03-2013
05.12.2020,12.05.2020
"April 12, 1913",12/04/1913
06/16/1991,16.06.1991
05-09-2066,2066.09.05
1949/04/09,1949-04-09
10-11-2008,10.11.2008
1918.02.02,02-02-1918
21-09-1954,1954-09-21
20/06/2079,06.20.2079
"August 17, 2013",2013-08-17
2024/11/25,2024-11-25
10.31.1970,1970-10-31
21-01-2004,01/21/2004
19/11/1983,1983.11.19
06.08.2086,2086-08-06
27/03/2014,03/27/2014
03/17/1922,"March 17, 1922"
2096-03-03,03/03/2096
1935-11-16,1935/11/16
"March 18, 1927",18.03.1927
2080-11-04,11.04.2080
1955.06.15,"June 15, 1955"
2079-04-27,27/04/2079
25.10.1975,10/25/1975
28-06-2091,"June 28, 2091"
07-04-1946,1946/04/07
19/11/2065,11.19.2065
19.09.2044,19/09/2044
04/01/1925,1925-04-01
08.06.1939,08/06/1939
2036-05-25,25/05/2036
2088.03.04,2088/03/04
12/15/2061,2061/12/15
1971-06-23,1971.06.23
1932.01.21,01/21/1932
1944/02/06,06.02.1944
08/21/2014,"August 21, 2014"
2092.07.14,"July 14, 2092"
09/01/2004,01/09/2004
18-02-2057,02.18.2057
10.26.1948,1948-10-26
10/10/2011,10-10-2011
1976/09/15,"September 15, 1976"
1953/12/07,07/12/1953
2030/11/24,11/24/2030
2085.12.19,12/19/2085
"March 13, 2055",13-03-2055
"August 03, 1999",03-08-1999
17.02.2097,17-02-2097
"March 06, 1991",1991.03.06
"July 18, 2041",2041.07.18
10/07/2027,2027/10/07
"March 30, 2016",03.30.2016
1910-03-05,"March 05, 1910"
1998.11.30,30.11.1998
05/09/2044,"May 09, 2044"
11/04/1986,1986/11/04
10/18/2067,2067-10-18
"June 20, 1920",20/06/1920
2090/08/11,11-08-2090
2024/01/05,05.01.2024
18-05-2023,2023-05-18
2009-07-23,07/23/2009
28-02-2026,2026/02/28
15-11-2036,15.11.2036
"March 03, 2015",2015-03-03
06.09.2050,2050.09.06
"January 03, 1972",03-01-1972
17.12.1943,12/17/1943
05.24.2031,24/05/2031
2011/08/27,27-08-2011
"June 27, 2057",2057.06.27
21.04.2021,"April 21, 2021"
15/01/1966,"January 15, 1966"
13.12.1905,12.13.1905
1976-11-15,11.15.1976
01.12.2021,2021/12/01
1961/12/27,"December 27, 1961"
1942.10.20,20.10.1942
09.17.2069,17-09-2069
10/01/2009,01-10-2009
1923.03.02,02.03.1923
10-07-2060,2060-07-10
28/02/2085,28-02-2085
1971/11/21,1971.11.21
1901/08/03,03/08/1901
07.01.2058,07/01/2058
02.09.2002,02/09/2002
1920-12-08,08/12/1920
04/12/2004,12.04.2004
10/03/1906,"October 03, 1906"
2019.03.04,04-03-2019
12.18.2059,18/12/2059
07-12-1993,07/12/1993
"July 04, 2045",04-07-2045
08.03.1982,03/08/1982
11/07/2090,07/11/2090
07.05.2042,05-07-2042
2007-02-06,06/02/2007
1972/09/08,08-09-1972
07.10.1929,1929.07.10
02.12.2088,2088.12.02
1929/09/16,1929.09.16
12.26.1920,1920/12/26
20/11/2086,2086/11/20
"March 07, 2082",2082.03.07
10.24.2027,"October 24, 2027"
05-07-2088,07/05/2088
17-05-1970,17/05/1970
2003/06/13,2003.06.13
1948-05-02,"May 02, 1948"
1906/07/26,26.07.1906
1929-02-23,23.02.1929
29/01/2078,29.01.2078
02/08/1927,1927/02/08
13.11.1968,"November 13, 1968"
09.15.2098,2098/09/15
"December 07, 1971",1971/12/07
2068.03.02,02-03-2068
05/31/1921,31-05-1921
1902.11.15,15/11/1902
29.12.2073,2073-12-29
18/09/1966,09/18/1966
05/03/2040,03/05/2040
04.17.1907,"April 17, 1907"
01/01/1982,01/01/1982
1918.01.25,1918/01/25
14-06-2083,2083-06-14
02/04/1922,1922-04-02
03.03.2045,2045/03/03
17.09.2051,17-09-2051
09.05.1901,09/05/1901
1925.04.21,21.04.1925
18/05/2031,05/18/2031
2058/11/02,2058.11.02
05.20.1961,1961-05-20
1945/02/15,15.02.1945
"January 27, 2038",01.27.2038
"March 04, 2038",03.04.2038
1903-05-16,16.05.1903
12-02-1931,1931-02-12
2014-04-25,25.04.2014
20.05.1921,1921/05/20
09/05/1905,1905-05-09
01/21/2011,"January 21, 2011"
2063/03/14,14.03.2063
03.09.2012,03/09/2012
16-12-2046,12/16/2046
02/19/2081,"February 19, 2081"
"March 04, 1995",03.04.1995
15/06/1931,1931-06-15
26-08-2089,2089.08.26
02/03/1920,03-02-1920
24-02-2068,"February 24, 2068"
2066-09-13,09.13.2066
28/05/1916,05/28/1916
27-11-1930,11/27/1930
05.08.1913,1913/08/05
2066/09/30,09.30.2066
02/03/1916,1916.03.02
10.21.2060,10/21/2060
2071.05.07,07.05.2071
08/06/1957,1957.08.06
2038-05-06,2038.05.06
"June 10, 1993",1993.06.10
2010/11/16,11.16.2010
11/28/1957,28-11-1957
12/03/1965,1965/12/03
11/05/2069,11-05-2069
"November 24, 1982",24-11-1982
2046.07.25,2046/07/25
29/11/2028,11/29/2028
05.16.2073,"May 16, 2073"
1942-04-09,04/09/1942
1997-07-28,28-07-1997
21-01-2090,2090-01-21
2049-07-01,07/01/2049
28.06.2047,2047/06/28
20-08-1903,1903.08.20
06/17/1902,17-06-1902
"July 02, 2094",02.07.2094
03/15/1967,03.15.1967
2035-05-20,"May 20, 2035"
29/07/2074,07/29/2074
2068-12-11,12/11/2068
"November 26, 2062",2062/11/26
30/06/1953,1953.06.30
06.06.2007,06-06-2007
1904-04-17,17-04-1904
1943.01.05,01.05.1943
10/19/1954,1954.10.19
29.02.1904,"February 29, 1904"
1969-03-30,30.03.1969
04.30.2029,2029-04-30
1953.10.24,"October 24, 1953"
1974/12/16,16-12-1974
02/06/1901,02.06.1901
07/15/1907,15.07.1907
1985-09-23,09/23/1985
"September 18, 1979",1979.09.18
07/30/1916,1916/07/30
26.03.2004,03.26.2004
20-02-2027,20.02.2027
03/07/2043,07.03.2043
19-06-2046,19.06.2046
"June 04, 1967",04.06.1967
31.03.1915,1915.03.31
01.12.1958,01-12-1958
1922/11/05,05-11-1922
06.16.2046,06/16/2046
14.04.2002,"April 14, 2002"
02/23/2084,2084/02/23
1900/07/15,1900.07.15
13.02.1962,02.13.1962
17-04-1954,1954/04/17
05/01/1921,05-01-1921
"January 02, 2057",01/02/2057
08.09.2060,"September 08, 2060"
"June 24, 1994",1994-06-24
"May 04, 2075",2075.05.04
23-09-1905,09.23.1905
23-02-1928,23.02.1928
17/07/1938,1938-07-17
15/10/1908,15.10.1908
31-01-1954,1954.01.31
1993.04.09,09/04/1993
1931.03.13,13.03.1931
10.13.2051,2051.10.13
1900-12-25,25.12.1900
"July 09, 1958",09.07.1958
20/05/2083,20-05-2083
02/26/2002,"February 26, 2002"
03/27/2003,2003/03/27
1948.03.10,10.03.1948
2006.09.23,09/23/2006
2096.02.18,2096-02-18
01.04.2075,"April 01, 2075"
2057-05-07,07.05.2057
2015.11.09,11.09.2015
1987.03.17,1987/03/17
"June 18, 2046",06/18/2046
31.10.1918,10.31.1918
2055-02-26,26/02/2055
08/12/1942,08.12.1942
05.29.2074,29/05/2074
2050.10.15,"October 15, 2050"
05/11/2012,2012/11/05
03-12-2036,2036-12-03
2011.07.05,05/07/2011
1956-09-07,09.07.1956
"September 08, 2059",08-09-2059
01/18/2048,2048-01-18
09.20.2043,09/20/2043
1903/06/24,24/06/1903
"November 29, 1937",1937/11/29
"June 07, 1915",1915-06-07
07/17/1922,17-07-1922
19-12-1931,1931.12.19
01.22.1974,1974/01/22
03/12/2085,03.12.2085
06.10.1980,06/10/1980
2020-11-18,18.11.2020
16-10-1987,10.16.1987
01/09/1970,01-09-1970
04.20.1973,1973-04-20
2088.04.28,2088-04-28
22-01-1986,1986-01-22
01.26.1917,1917/01/26
02.04.2000,04.02.2000
"October 02, 2017",02-10-2017
1989.11.04,"November 04, 1989"
2015/03/21,21-03-2015
2058.07.20,07.20.2058
11.24.2062,11/24/2062
2083-04-11,11-04-2083
1979/07/15,1979-07-15
29-12-1960,12/29/1960
2055.08.24,"August 24, 2055"
2041-06-19,2041.06.19
13/08/2088,08.13.2088
23/03/1962,"March 23, 1962"
"March 27, 1970",1970/03/27
"December 06, 1976",06.12.1976
29-08-2072,29.08.2072
24.12.2050,24-12-2050
20-11-2097,2097.11.20
02/01/2052,02.01.2052
01-09-2019,01.09.2019
03.08.2082,08.03.2082
10.12.1947,10/12/1947
02/16/2045,16-02-2045
08.16.2010,"August 16, 2010"
29/06/2091,2091.06.29
2030/05/26,2030-05-26
24.02.1902,02/24/1902
12.04.1989,04/12/1989
1957/08/19,1957.08.19
03.04.1948,04.03.1948
03/22/2001,03.22.2001
"April 18, 2030",18.04.2030
05.11.2072,2072.11.05
2064.10.09,2064-10-09
03/04/1962,1962.04.03
06/01/1919,"June 01, 1919"
08/19/2072,19/08/2072
"February 10, 2076",10-02-2076
21.03.2003,2003/03/21
05.19.1979,1979.05.19
26.03.2067,"March 26, 2067"
2032.01.10,2032/01/10
08.03.1921,1921.03.08
29.10.1912,1912/10/29
"July 08, 1990",07/08/1990
13/02/2021,02.13.2021
12-12-1979,12/12/1979
"August 29, 2032",2032/08/29
12/12/1970,12.12.1970
2078-07-06,06/07/2078
01-05-2080,05/01/2080
2052.12.04,04.12.2052
05/20/1983,1983-05-20
2088-10-11,2088/10/11
1952-11-01,11.01.1952
03/09/2061,"September 03, 2061"
1989-10-15,10.15.1989
2072/09/01,2072-09-01
31.01.1901,31-01-1901
12/06/2021,06-12-2021
12-05-2036,05.12.2036
16.09.2013,09/16/2013
2020-12-30,30.12.2020
18/09/2093,"September 18, 2093"
11.14.1929,14.11.1929
1962-11-26,11/26/1962
2045-11-30,11/30/2045
22/07/1919,1919/07/22
02/25/2012,02.25.2012
03.08.1922,1922/03/08
04.10.1943,"April 10, 1943"
03/12/1944,1944-03-12
1998/05/07,05.07.1998
31-03-1956,1956.03.31
06/07/1957,1957.07.06
03.01.1939,1939.03.01
25/12/1956,1956-12-25
1997-05-29,1997/05/29
03/06/1965,"June 03, 1965"
23/05/1988,23-05-1988
18-05-2021,2021-05-18
2017.06.12,2017-06-12
2068.03.18,18-03-2068
"August 27, 1995",27-08-1995
2016/09/01,09/01/2016
07/02/2097,"February 07, 2097"
30.11.2010,11.30.2010
"December 14, 1947",1947-12-14
2070.08.22,"August 22, 2070"
1944.04.23,04/23/1944
1942.01.19,1942/01/19
13/11/1916,11.13.1916
14/10/1925,"October 14, 1925"
1958-10-31,31-10-1958
1924-06-30,30-06-1924
1977.01.20,01.20.1977
"September 04, 1916",09/04/1916
1934/11/15,1934.11.15
"November 14, 2025",2025.11.14
"May 02, 1931",02.05.1931
03-12-1970,1970-12-03
11.01.2023,"November 01, 2023"
2082-08-11,2082.08.11
07/31/2072,2072.07.31
1908-04-30,"April 30, 1908"
04-09-2081,"September 04, 2081"
30-06-2040,2040/06/30
2042-08-30,2042.08.30
05.25.1962,1962.05.25
1980-03-04,1980/03/04
05-04-1950,05/04/1950
2083.02.07,07/02/2083
04.21.1980,"April 21, 1980"
06.30.2067,30/06/2067
09/19/2066,19-09-2066
2075-10-15,2075.10.15
09.05.2005,"September 05, 2005"
1922-11-15,15/11/1922
1962-05-02,05.02.1962
2087/03/11,2087-03-11
12.11.1942,11.12.1942
1997-08-21,21.08.1997
1965.12.31,12.31.1965
24-02-1963,1963/02/24
10/01/2022,01/10/2022
05/27/1955,1955/05/27
07/02/2086,"February 07, 2086"
2002/09/19,09/19/2002
"November 23, 2026",23-11-2026
1938/03/29,03.29.1938
13/08/2084,2084.08.13
11.04.1994,11-04-1994
2091/01/24,24-01-2091
2099.04.08,08.04.2099
2048/04/03,2048-04-03
2043-09-08,08-09-2043
2039-09-03,2039/09/03
06/23/1943,1943.06.23
12.06.2093,06.12.2093
2018-02-01,01.02.2018
"December 18, 1930",1930/12/18
07/04/1934,1934-07-04
07.25.2002,07/25/2002
28-04-2040,28.04.2040
13/05/2054,13.05.2054
06.25.2039,"June 25, 2039"
11/15/1926,1926/11/15
1903-11-08,11/08/1903
19.02.1906,"February 19, 1906"
1990/03/05,1990.03.05
1983/04/22,"April 22, 1983"
2070/02/03,02/03/2070
04.17.2011,2011.04.17
2033.09.15,15-09-2033
1995/10/02,1995.10.02
27.10.1980,"October 27, 1980"
12-07-1926,1926/07/12
1997.03.15,15/03/1997
1951-11-19,1951.11.19
2093/11/18,"November 18, 2093"
01/09/2082,2082.09.01
"June 19, 2088",06.19.2088
10.13.1969,10/13/1969
07/28/1950,28-07-1950
2087/04/22,04.22.2087
2096/08/19,2096.08.19
14.09.1958,14/09/1958
2010-08-26,26-08-2010
07/06/1924,"July 06, 1924"
05.13.1942,13-05-1942
"April 17, 1943",04.17.1943
04/14/1933,14.04.1933
04.06.2012,2012/06/04
2080.12.12,12/12/2080
1919.02.03,03/02/1919
02-07-1945,1945.07.02
1991-10-12,12-10-1991
23/03/1911,1911.03.23
1912/02/28,"February 28, 1912"
"February 07, 2042",07-02-2042
17.01.1907,1907/01/17
26-01-2054,26/01/2054
1920/01/16,16.01.1920
1921-09-08,09.08.1921
16/04/2059,2059-04-16
2071.03.20,2071-03-20
10/06/2024,06/10/2024
"October 04, 2011",04.10.2011
18/10/2051,"October 18, 2051"
16.12.1972,1972-12-16
07.04.1958,1958.07.04
03.02.1994,02-03-1994
23-09-2052,09/23/2052
11.19.2056,11/19/2056
18/12/1961,1961/12/18
06/26/2071,26-06-2071
1955-10-22,10.22.1955
1959-06-13,06/13/1959
10/05/1944,1944.05.10
29-12-1947,1947-12-29
17/09/1985,1985.09.17
04.15.2084,2084.04.15
02.20.2062,02/20/2062
1920.08.26,08/26/1920
07/27/2071,"July 27, 2071"
"September 06, 2015",06/09/2015
1972/05/11,05.11.1972
2010.10.29,10.29.2010
2009/02/14,2009-02-14
28-09-2083,09.28.2083
23.12.2060,2060/12/23
07.04.2079,04/07/2079
"October 29, 1904",10/29/1904
01.02.1927,02.01.1927
05/17/1960,05.17.1960
"June 03, 1978",1978-06-03
12.23.1924,12/23/1924
12.23.2034,23.12.2034
27/04/2073,2073-04-27
11/15/1911,1911-11-15
"September 26, 1990",09.26.1990
07/26/1995,26.07.1995
03.14.1937,1937-03-14
04/12/2095,12.04.2095
03.15.2063,"March 15, 2063"
08.14.2093,08/14/2093
2025/03/27,03.27.2025
04-01-1907,04/01/1907
12-02-2083,2083.02.12
12/01/1934,01.12.1934
27-07-2008,07.27.2008
04.04.2017,04/04/2017
07.08.2042,08/07/2042
1976.07.07,07.07.1976
2073/05/27,2073-05-27
2080-09-28,2080.09.28
12.21.2004,12/21/2004
09.16.1962,"September 16, 1962"
08-09-1923,08.09.1923
01.21.2024,01/21/2024
2078-09-25,2078.09.25
"December 04, 1963",04-12-1963
05.06.2071,"June 05, 2071"
2064.11.07,07-11-2064
31.12.2018,12/31/2018
23/03/1916,03/23/1916
"November 04, 1900",04.11.1900
08.13.1946,1946/08/13
28/04/1942,1942/04/28
02.26.2084,2084/02/26
2084/02/05,02.05.2084
04.21.2094,2094.04.21
2005/03/25,03/25/2005
04/26/1980,26/04/1980
01.03.1993,1993/01/03
06/29/1917,29.06.1917
05-10-2064,2064.10.05
09.16.2037,16.09.2037
13.11.2008,11/13/2008
07.15.1984,"July 15, 1984"
04/19/1967,1967-04-19
29/03/1985,1985.03.29
1918/03/13,13/03/1918
1936-05-22,1936/05/22
1996.03.04,04/03/1996
1920/03/24,24/03/1920
10/13/1959,13-10-1959
14/01/1944,14.01.1944
01/19/1945,1945/01/19
19/09/1984,1984.09.19
26-12-2072,2072-12-26
2009-12-21,21.12.2009
1988/02/23,02/23/1988
"January 23, 2036",01.23.2036
1945.09.26,26.09.1945
07.31.2016,2016-07-31
30/03/1930,03/30/1930
03.11.2006,2006/03/11
1986.12.30,"December 30, 1986"
11/05/2007,2007-11-05
25.05.2037,2037-05-25
01/09/1950,1950-09-01
09.14.2048,14.09.2048
23/10/2096,2096.10.23
1965.02.27,1965-02-27
1948-10-05,05.10.1948
1960-02-16,16-02-1960
24-08-2047,2047-08-24
2002.11.25,2002-11-25
1997.05.22,1997/05/22
06.22.1987,22-06-1987
10.16.2016,10/16/2016
2013.07.25,"July 25, 2013"
11/09/1962,09/11/1962
25/08/1967,1967-08-25
09.11.2048,2048.09.11
2009.01.20,01/20/2009
1902-03-17,17/03/1902
24.02.2034,2034/02/24
21/05/1961,05.21.1961
1958.11.19,"November 19, 1958"
2078/06/18,2078-06-18
2019.03.06,"March 06, 2019"
19/05/1960,1960-05-19
04.18.2018,18.04.2018
1923/06/25,25-06-1923
04.04.1975,04.04.1975
01.11.2098,01/11/2098
12.30.2082,"December 30, 2082"
20.01.1950,01/20/1950
2072.04.20,04/20/2072
23.09.1959,09/23/1959
31.03.1951,1951-03-31
01.30.1961,01/30/1961
1913-06-25,25.06.1913
1904-11-08,08-11-1904
09/11/1988,11.09.1988
