input,output
06/06/2087,2087-06-06
22/02/1959,1959-02-22
16/01/2054,2054-01-16
1919-06-26,26/06/1919
2040-07-18,07/18/2040
12/16/2005,2005-12-16
2091-02-07,02/07/2091
1917-07-24,24/07/1917
15/04/1959,04/15/1959
01/23/1902,23/01/1902
08/20/1931,1931-08-20
2016-02-19,19/02/2016
06/08/2039,2039-08-06
09/21/1907,1907-09-21
1957-07-20,20/07/1957
12/14/2024,2024-12-14
10/01/2082,01/10/2082
2039-10-04,10/04/2039
10/09/1976,1976-09-10
08/04/2052,2052-08-04
01/24/1927,1927-01-24
06/15/1975,1975-06-15
30/08/2045,08/30/2045
1998-06-25,25/06/1998
05/04/2094,04/05/2094
12/15/2099,15/12/2099
16/12/2065,12/16/2065
13/09/1938,09/13/1938
12/08/1993,08/12/1993
21/10/1966,10/21/1966
2017-12-12,12/12/2017
1960-04-15,04/15/1960
26/12/1917,1917-12-26
2097-06-23,06/23/2097
1924-03-17,17/03/1924
1918-05-08,08/05/1918
05/16/2023,2023-05-16
1932-05-13,05/13/1932
29/05/1907,05/29/1907
01/01/2096,01/01/2096
03/20/2047,2047-03-20
18/07/2077,07/18/2077
20/05/2011,05/20/2011
04/01/1976,01/04/1976
04/30/2057,2057-04-30
1950-08-14,08/14/1950
31/10/2048,10/31/2048
03/11/2048,11/03/2048
2058-05-07,05/07/2058
2046-10-07,10/07/2046
05/10/1931,1931-10-05
01/10/1942,10/01/1942
02/27/2056,2056-02-27
07/12/2085,2085-07-12
18/06/2044,06/18/2044
20/12/2091,2091-12-20
17/07/2057,2057-07-17
11/18/1981,18/11/1981
1958-06-12,12/06/1958
1996-03-04,04/03/1996
12/06/2048,2048-12-06
1968-11-16,16/11/1968
07/31/2082,31/07/2082
07/10/1973,1973-10-07
12/17/2054,2054-12-17
03/12/2086,2086-12-03
05/15/1982,1982-05-15
07/01/1923,1923-01-07
1971-02-15,15/02/1971
06/29/2024,2024-06-29
2000-04-11,04/11/2000
01/02/2085,02/01/2085
17/08/2083,2083-08-17
15/09/1967,1967-09-15
10/30/1970,30/10/1970
01/30/2030,30/01/2030
1997-05-03,05/03/1997
04/08/1938,1938-04-08
08/03/1926,1926-08-03
01/13/1935,13/01/1935
08/07/2094,2094-08-07
11/03/1967,1967-03-11
22/03/2042,2042-03-22
13/02/2036,2036-02-13
05/18/2006,2006-05-18
2015-05-15,05/15/2015
20/01/1956,1956-01-20
24/05/1917,1917-05-24
05/12/2081,12/05/2081
31/10/2008,2008-10-31
06/06/2068,2068-06-06
19/02/1962,02/19/1962
02/18/2095,18/02/2095
18/07/1928,1928-07-18
1929-05-02,05/02/1929
01/31/2087,2087-01-31
08/07/1939,1939-07-08
07/11/1976,1976-07-11
30/05/1904,1904-05-30
12/12/2037,2037-12-12
31/03/2061,2061-03-31
01/05/1912,1912-05-01
07/09/1995,09/07/1995
1951-05-21,21/05/1951
1983-11-18,11/18/1983
2002-07-19,19/07/2002
2058-01-29,29/01/2058
18/02/1900,1900-02-18
1977-06-22,06/22/1977
1962-04-16,04/16/1962
02/13/1957,13/02/1957
27/11/1910,11/27/1910
15/04/2088,2088-04-15
2092-04-28,04/28/2092
2066-10-24,10/24/2066
13/09/1918,09/13/1918
1970-10-14,10/14/1970
28/06/1979,06/28/1979
10/01/2030,01/10/2030
1950-04-27,27/04/1950
08/09/1913,09/08/1913
2045-09-07,09/07/2045
04/08/2051,2051-08-04
09/17/1996,17/09/1996
02/01/2034,2034-01-02
06/02/1980,02/06/1980
11/22/2022,22/11/2022
15/09/1996,09/15/1996
1968-09-04,09/04/1968
22/12/1970,1970-12-22
07/01/1904,1904-01-07
02/08/1945,08/02/1945
04/25/1966,25/04/1966
12/17/2068,2068-12-17
11/29/2030,29/11/2030
04/09/2081,09/04/2081
02/01/2069,01/02/2069
29/06/1940,06/29/1940
03/04/2075,2075-03-04
01/05/2088,05/01/2088
10/29/1973,29/10/1973
29/08/1904,08/29/1904
2068-04-23,23/04/2068
10/11/2066,2066-11-10
2014-07-31,31/07/2014
21/09/1990,1990-09-21
2035-08-31,31/08/2035
17/07/2072,2072-07-17
13/02/1936,02/13/1936
2048-08-12,12/08/2048
1949-09-24,24/09/1949
06/09/2077,09/06/2077
1930-08-29,08/29/1930
01/14/1935,1935-01-14
24/07/2000,2000-07-24
15/07/1973,1973-07-15
12/22/1953,1953-12-22
21/04/1944,04/21/1944
08/27/2064,27/08/2064
22/07/1981,1981-07-22
16/01/1983,01/16/1983
04/26/1948,1948-04-26
13/08/1969,1969-08-13
03/28/2031,2031-03-28
01/29/2099,2099-01-29
03/02/1918,02/03/1918
14/12/2032,12/14/2032
06/03/1988,1988-06-03
11/28/2074,28/11/2074
08/25/2075,2075-08-25
16/12/2011,12/16/2011
13/06/2063,2063-06-13
1909-07-18,07/18/1909
07/12/1907,12/07/1907
2081-08-05,05/08/2081
07/16/1955,16/07/1955
13/06/1930,1930-06-13
03/09/1909,09/03/1909
19/02/2011,2011-02-19
10/02/2011,02/10/2011
2047-12-22,12/22/2047
1967-08-16,08/16/1967
1910-09-28,28/09/1910
12/24/1973,24/12/1973
1994-02-12,12/02/1994
16/10/1939,1939-10-16
12/07/1964,07/12/1964
08/08/2006,2006-08-08
1947-03-31,31/03/1947
1932-09-08,09/08/1932
04/03/2023,03/04/2023
08/11/2081,11/08/2081
04/19/2023,2023-04-19
11/06/1977,1977-11-06
15/08/2002,2002-08-15
15/10/2044,10/15/2044
24/04/1998,1998-04-24
11/20/1974,20/11/1974
1989-10-12,10/12/1989
1941-03-21,03/21/1941
03/29/1935,29/03/1935
20/05/2099,05/20/2099
08/12/1910,12/08/1910
2052-01-28,28/01/2052
2063-06-30,30/06/2063
2090-03-18,18/03/2090
14/12/2042,2042-12-14
07/28/2047,28/07/2047
03/28/1904,28/03/1904
1947-03-23,23/03/1947
31/07/1965,07/31/1965
30/08/2032,08/30/2032
09/06/1957,1957-06-09
08/17/1970,1970-08-17
2087-07-19,19/07/2087
2008-04-18,04/18/2008
02/23/1951,23/02/1951
1995-04-12,12/04/1995
1997-12-16,12/16/1997
06/02/1957,1957-02-06
05/07/1930,07/05/1930
06/10/2044,2044-06-10
2087-09-19,19/09/2087
01/02/1984,02/01/1984
2052-05-16,05/16/2052
1994-04-23,04/23/1994
1976-06-26,26/06/1976
1969-07-01,01/07/1969
17/10/1917,10/17/1917
1940-05-15,15/05/1940
05/13/2067,2067-05-13
04/11/2001,11/04/2001
13/12/2060,2060-12-13
25/03/2053,03/25/2053
09/25/2062,25/09/2062
07/22/1985,22/07/1985
1989-08-31,31/08/1989
17/10/1985,1985-10-17
05/15/2073,2073-05-15
01/16/1924,16/01/1924
29/08/2005,2005-08-29
01/01/2053,2053-01-01
2009-12-25,12/25/2009
09/08/1921,08/09/1921
02/04/2057,2057-02-04
03/10/1909,10/03/1909
14/09/1916,09/14/1916
10/24/1912,24/10/1912
2071-12-19,12/19/2071
1989-11-02,02/11/1989
2057-09-23,23/09/2057
2086-10-01,10/01/2086
25/07/2002,07/25/2002
03/04/1909,1909-03-04
07/19/1966,19/07/1966
27/02/2062,2062-02-27
01/12/1957,1957-12-01
05/30/2018,30/05/2018
12/13/1954,1954-12-13
21/08/1948,08/21/1948
07/11/1906,1906-11-07
02/05/2078,2078-05-02
27/02/2071,2071-02-27
1994-01-14,14/01/1994
1942-05-22,22/05/1942
25/09/1991,09/25/1991
27/05/1900,05/27/1900
12/07/1949,07/12/1949
01/04/1975,04/01/1975
1935-11-14,14/11/1935
01/19/2072,2072-01-19
12/28/2002,2002-12-28
12/22/2073,22/12/2073
03/20/1993,1993-03-20
1972-08-06,08/06/1972
02/05/2000,05/02/2000
05/05/1964,1964-05-05
03/09/1925,09/03/1925
2091-05-02,05/02/2091
2092-10-21,10/21/2092
1986-12-15,15/12/1986
01/10/2037,10/01/2037
10/05/2084,05/10/2084
1909-07-21,21/07/1909
01/16/2062,16/01/2062
07/21/1966,1966-07-21
1967-01-02,01/02/1967
29/01/2073,01/29/2073
08/18/1951,1951-08-18
05/11/1918,1918-05-11
08/25/1946,1946-08-25
03/20/2041,20/03/2041
12/12/2090,12/12/2090
01/30/2010,2010-01-30
16/02/1940,02/16/1940
23/07/1947,1947-07-23
2013-06-15,06/15/2013
2060-07-03,03/07/2060
1934-08-24,08/24/1934
09/21/1973,21/09/1973
02/25/2085,2085-02-25
1939-03-09,03/09/1939
1991-09-27,09/27/1991
22/09/2033,09/22/2033
06/28/1971,1971-06-28
2009-03-15,15/03/2009
03/31/1992,1992-03-31
2061-11-25,25/11/2061
07/23/2054,2054-07-23
1974-01-10,01/10/1974
10/14/1969,1969-10-14
26/03/1993,1993-03-26
1908-04-02,02/04/1908
02/26/1912,26/02/1912
1962-01-08,01/08/1962
1943-08-09,08/09/1943
28/05/2080,05/28/2080
12/11/1994,1994-12-11
06/01/1919,1919-01-06
26/08/1900,1900-08-26
12/23/1986,1986-12-23
09/30/1926,1926-09-30
1993-10-07,07/10/1993
13/12/1907,1907-12-13
04/02/2005,2005-04-02
05/16/2084,16/05/2084
06/17/2031,17/06/2031
1960-10-19,19/10/1960
26/09/2040,09/26/2040
08/12/2046,2046-12-08
1970-08-18,08/18/1970
1954-06-04,04/06/1954
1994-12-13,13/12/1994
07/02/2039,02/07/2039
20/09/1970,09/20/1970
2037-12-19,19/12/2037
2020-10-20,20/10/2020
10/13/2071,13/10/2071
06/15/2078,15/06/2078
1962-02-19,02/19/1962
2063-08-28,08/28/2063
1996-01-14,01/14/1996
1948-06-11,11/06/1948
30/06/2006,06/30/2006
07/26/1987,26/07/1987
1977-04-20,04/20/1977
13/02/1918,02/13/1918
23/04/2086,2086-04-23
14/12/1947,12/14/1947
06/07/1902,07/06/1902
28/04/1986,04/28/1986
30/03/2017,03/30/2017
08/12/1996,1996-08-12
2058-11-11,11/11/2058
11/10/1939,1939-11-10
10/09/2015,09/10/2015
2038-02-22,22/02/2038
15/07/2013,2013-07-15
23/01/2016,2016-01-23
2071-07-09,09/07/2071
09/06/2070,06/09/2070
18/01/1940,01/18/1940
22/05/1942,05/22/1942
1935-04-06,06/04/1935
24/08/1902,1902-08-24
03/06/2048,06/03/2048
02/08/1951,08/02/1951
15/04/2092,2092-04-15
2077-12-01,01/12/2077
11/19/2062,19/11/2062
09/26/1932,26/09/1932
2008-12-15,12/15/2008
1960-07-03,07/03/1960
1985-06-18,06/18/1985
13/10/1953,10/13/1953
06/04/1923,04/06/1923
2038-09-17,17/09/2038
1942-11-01,01/11/1942
2060-09-07,07/09/2060
05/31/2066,2066-05-31
1931-05-18,05/18/1931
03/19/2078,2078-03-19
03/13/2032,2032-03-13
03/02/2088,2088-03-02
10/17/1932,17/10/1932
14/01/2043,2043-01-14
08/09/1984,1984-08-09
05/16/1908,1908-05-16
2091-11-15,15/11/2091
06/26/1959,26/06/1959
05/09/2034,09/05/2034
10/30/1988,1988-10-30
22/05/2097,2097-05-22
22/10/1974,1974-10-22
11/24/1968,24/11/1968
14/02/2074,2074-02-14
07/07/2096,2096-07-07
11/15/1964,1964-11-15
05/13/1962,13/05/1962
07/02/1934,1934-07-02
10/12/2036,2036-12-10
1921-11-03,11/03/1921
20/06/2026,2026-06-20
02/28/1999,1999-02-28
29/09/1931,1931-09-29
09/30/1956,30/09/1956
1917-12-07,07/12/1917
01/13/2060,13/01/2060
12/08/2026,08/12/2026
1933-08-15,15/08/1933
16/01/2070,2070-01-16
08/11/1949,1949-08-11
2029-08-13,08/13/2029
01/25/1950,1950-01-25
02/09/1965,1965-02-09
2020-06-13,13/06/2020
2029-10-26,26/10/2029
22/11/2077,2077-11-22
11/03/1975,1975-03-11
07/25/2053,25/07/2053
14/08/2097,08/14/2097
06/08/2011,2011-08-06
21/08/2067,08/21/2067
03/12/1994,12/03/1994
30/04/2056,2056-04-30
1902-07-13,07/13/1902
2018-03-12,12/03/2018
02/28/1935,1935-02-28
05/01/2045,2045-05-01
02/20/2053,20/02/2053
11/17/1912,17/11/1912
03/25/2029,25/03/2029
10/28/2098,2098-10-28
1984-07-13,07/13/1984
01/17/2035,2035-01-17
1996-08-31,31/08/1996
30/11/1960,11/30/1960
2081-08-10,08/10/2081
06/14/2007,2007-06-14
05/02/1967,02/05/1967
05/05/1953,05/05/1953
25/09/1927,1927-09-25
11/04/1979,04/11/1979
12/10/2074,10/12/2074
07/16/2060,2060-07-16
2066-08-30,08/30/2066
26/02/2035,02/26/2035
2093-05-22,22/05/2093
1975-12-13,13/12/1975
1926-11-22,22/11/1926
06/22/1929,1929-06-22
1934-01-02,02/01/1934
18/03/2095,2095-03-18
08/28/2048,28/08/2048
11/12/1954,1954-12-11
1989-06-26,06/26/1989
03/12/1933,12/03/1933
1995-03-29,29/03/1995
10/07/1933,07/10/1933
2002-06-07,07/06/2002
07/20/1905,20/07/1905
26/05/2023,05/26/2023
2061-08-09,09/08/2061
09/09/1951,09/09/1951
1927-05-18,05/18/1927
04/14/1938,14/04/1938
12/02/1913,02/12/1913
13/10/1985,1985-10-13
1965-05-25,05/25/1965
06/08/2049,08/06/2049
06/08/2099,2099-06-08
1965-09-19,19/09/1965
1902-07-30,30/07/1902
15/09/1976,09/15/1976
2006-01-01,01/01/2006
03/04/2007,04/03/2007
1901-06-23,23/06/1901
1973-02-16,16/02/1973
2011-03-01,01/03/2011
20/08/2007,2007-08-20
05/22/2042,2042-05-22
11/23/2097,23/11/2097
1902-01-17,01/17/1902
1999-03-22,03/22/1999
08/21/2092,2092-08-21
01/28/2053,2053-01-28
14/01/1953,1953-01-14
02/20/2007,20/02/2007
07/24/1990,24/07/1990
2016-10-19,19/10/2016
13/02/1924,1924-02-13
1911-06-29,06/29/1911
03/29/1937,1937-03-29
04/22/2046,2046-04-22
10/23/1971,1971-10-23
02/06/1954,06/02/1954
06/10/1910,1910-06-10
05/01/2004,2004-05-01
05/04/2037,04/05/2037
08/05/2073,2073-05-08
2034-09-22,09/22/2034
17/12/1933,1933-12-17
11/12/2020,12/11/2020
1905-03-16,03/16/1905
10/14/2025,2025-10-14
09/05/2034,05/09/2034
2086-01-09,01/09/2086
09/02/2031,2031-02-09
18/05/1972,05/18/1972
12/18/1973,18/12/1973
26/04/2021,04/26/2021
1984-06-24,24/06/1984
23/05/1939,1939-05-23
04/03/1995,03/04/1995
1963-12-29,12/29/1963
08/23/2036,2036-08-23
06/18/2074,18/06/2074
08/03/2096,2096-08-03
08/23/2031,2031-08-23
2087-12-30,30/12/2087
2004-11-05,11/05/2004
04/10/1959,1959-04-10
17/02/1909,1909-02-17
16/06/1910,1910-06-16
04/07/2000,2000-04-07
2035-06-20,20/06/2035
2073-07-26,26/07/2073
26/10/1964,10/26/1964
1994-01-28,28/01/1994
30/06/1917,1917-06-30
01/30/1947,30/01/1947
02/18/2064,2064-02-18
24/11/2059,11/24/2059
04/22/2060,22/04/2060
08/05/1924,05/08/1924
09/05/1989,1989-05-09
28/03/1987,03/28/1987
18/02/1985,1985-02-18
2026-12-29,12/29/2026
04/28/1919,1919-04-28
06/05/1966,1966-05-06
1989-03-06,03/06/1989
1979-11-04,11/04/1979
02/03/1958,1958-02-03
03/22/2091,22/03/2091
06/07/2052,07/06/2052
04/06/1904,1904-04-06
1902-05-19,19/05/1902
06/27/1919,27/06/1919
12/15/2058,15/12/2058
08/11/2030,2030-11-08
22/01/2071,01/22/2071
02/28/1964,1964-02-28
2007-05-28,05/28/2007
02/08/2097,08/02/2097
02/03/2040,03/02/2040
01/08/1947,1947-08-01
20/09/1918,1918-09-20
02/03/2006,2006-02-03
2024-03-30,03/30/2024
02/11/1956,11/02/1956
20/04/2015,04/20/2015
08/10/1953,10/08/1953
01/07/2062,07/01/2062
1970-02-27,02/27/1970
12/07/2043,2043-07-12
21/01/2032,2032-01-21
1933-10-02,10/02/1933
2035-04-04,04/04/2035
10/20/2006,2006-10-20
2041-04-30,04/30/2041
1998-03-01,03/01/1998
1956-05-21,21/05/1956
21/02/1983,1983-02-21
2099-10-14,14/10/2099
2075-05-24,05/24/2075
02/11/1939,1939-11-02
08/03/1995,1995-03-08
27/12/1978,1978-12-27
22/06/1959,1959-06-22
24/12/2052,12/24/2052
07/05/2032,05/07/2032
06/05/1900,1900-06-05
12/20/1950,1950-12-20
2032-07-28,28/07/2032
2026-01-28,01/28/2026
01/01/2000,01/01/2000
2007-11-15,11/15/2007
12/30/1918,30/12/1918
09/24/2081,24/09/2081
07/29/2033,29/07/2033
13/03/1935,03/13/1935
05/01/2007,01/05/2007
1928-02-01,02/01/1928
11/02/1982,02/11/1982
10/24/2037,24/10/2037
05/27/2036,27/05/2036
2060-01-27,01/27/2060
2056-01-03,03/01/2056
2050-05-15,15/05/2050
25/06/2057,06/25/2057
2097-10-18,10/18/2097
14/05/2099,05/14/2099
1931-07-19,07/19/1931
12/25/2046,25/12/2046
16/04/2029,04/16/2029
09/06/2056,06/09/2056
2059-06-09,06/09/2059
26/05/1915,05/26/1915
12/15/1956,1956-12-15
21/08/2082,08/21/2082
2013-02-24,02/24/2013
25/05/1935,1935-05-25
2072-12-14,12/14/2072
10/13/1928,1928-10-13
1971-08-29,08/29/1971
1986-07-25,07/25/1986
12/31/1911,31/12/1911
1942-10-18,10/18/1942
05/04/1906,04/05/1906
23/10/1904,1904-10-23
23/02/2084,2084-02-23
13/04/2095,04/13/2095
1951-10-07,10/07/1951
05/02/1938,02/05/1938
03/15/2034,15/03/2034
31/12/2017,2017-12-31
03/29/2025,29/03/2025
06/04/1905,04/06/1905
22/09/2045,2045-09-22
1928-03-04,04/03/1928
1965-08-24,08/24/1965
11/12/2092,2092-11-12
05/11/2033,2033-05-11
11/01/2093,2093-11-01
08/04/1915,04/08/1915
1988-08-11,11/08/1988
2028-08-09,09/08/2028
23/11/2051,2051-11-23
1912-10-03,03/10/1912
2030-11-21,21/11/2030
2035-09-03,09/03/2035
1979-12-26,26/12/1979
1994-05-27,05/27/1994
1911-03-12,03/12/1911
03/14/1986,1986-03-14
1996-03-22,22/03/1996
12/02/2095,02/12/2095
03/20/1927,1927-03-20
1924-03-21,03/21/1924
08/16/1962,1962-08-16
03/28/1948,28/03/1948
06/09/1992,09/06/1992
15/12/1953,12/15/1953
06/08/2064,2064-08-06
09/06/2074,2074-06-09
03/04/2092,04/03/2092
21/03/1995,1995-03-21
2016-04-02,04/02/2016
1930-10-09,09/10/1930
12/04/1944,04/12/1944
17/10/1946,1946-10-17
1970-07-16,07/16/1970
28/07/1929,1929-07-28
2026-09-05,09/05/2026
05/22/2019,22/05/2019
03/28/1935,28/03/1935
25/07/1954,1954-07-25
1926-10-25,25/10/1926
09/24/2006,24/09/2006
21/11/2096,11/21/2096
17/07/1975,1975-07-17
06/08/1930,1930-08-06
1923-08-17,08/17/1923
09/11/2006,2006-11-09
24/10/1972,10/24/1972
2008-01-18,18/01/2008
03/05/1915,05/03/1915
26/10/2086,10/26/2086
26/02/1955,1955-02-26
03/22/1901,1901-03-22
12/21/2047,21/12/2047
07/17/1974,1974-07-17
01/02/2037,2037-02-01
1939-10-21,21/10/1939
11/21/1996,21/11/1996
23/06/2048,06/23/2048
04/05/1942,05/04/1942
1939-03-02,02/03/1939
21/04/1973,1973-04-21
06/11/2060,11/06/2060
27/03/1988,1988-03-27
12/03/1961,03/12/1961
1912-02-09,02/09/1912
1928-06-25,25/06/1928
2045-01-19,19/01/2045
21/02/1953,1953-02-21
08/06/2082,2082-06-08
14/12/2031,2031-12-14
31/07/1948,1948-07-31
1901-05-11,05/11/1901
1923-07-18,18/07/1923
07/19/2029,19/07/2029
1995-06-18,18/06/1995
2018-08-12,08/12/2018
2083-07-05,05/07/2083
12/29/1946,1946-12-29
2046-06-06,06/06/2046
12/04/2069,2069-12-04
12/12/1947,12/12/1947
15/05/2040,05/15/2040
05/03/1934,03/05/1934
03/14/1911,1911-03-14
02/11/2090,11/02/2090
1929-01-17,01/17/1929
04/05/1957,05/04/1957
23/05/1998,1998-05-23
06/30/2051,2051-06-30
2076-08-01,08/01/2076
1973-09-12,09/12/1973
06/28/2087,28/06/2087
2006-03-03,03/03/2006
22/01/1917,01/22/1917
11/26/2027,2027-11-26
07/04/2036,2036-04-07
31/08/1967,1967-08-31
2034-04-17,17/04/2034
1909-08-23,23/08/1909
2028-10-01,01/10/2028
1919-05-19,19/05/1919
08/07/2088,2088-08-07
05/04/2029,2029-05-04
1920-04-26,26/04/1920
21/02/1956,1956-02-21
04/02/2096,02/04/2096
1992-04-01,04/01/1992
08/29/2071,29/08/2071
04/19/2060,2060-04-19
21/08/2008,2008-08-21
02/01/1938,1938-01-02
08/11/1973,1973-11-08
11/26/2042,2042-11-26
02/10/2023,10/02/2023
23/03/1965,03/23/1965
10/14/2041,14/10/2041
07/11/1935,11/07/1935
2016-12-03,03/12/2016
06/12/2050,12/06/2050
05/10/1918,10/05/1918
2066-04-14,04/14/2066
21/01/2003,01/21/2003
2070-06-26,06/26/2070
07/07/2091,07/07/2091
1943-06-08,06/08/1943
02/19/1932,19/02/1932
09/07/1909,1909-07-09
1940-07-29,07/29/1940
2058-02-06,02/06/2058
2034-08-25,25/08/2034
2047-06-25,06/25/2047
18/08/1992,08/18/1992
03/11/1910,11/03/1910
01/22/1977,1977-01-22
1939-12-26,12/26/1939
1932-05-30,05/30/1932
06/07/2025,2025-06-07
03/03/2009,2009-03-03
2092-04-08,04/08/2092
10/22/1969,1969-10-22
09/25/2024,2024-09-25
01/18/2053,2053-01-18
1958-11-07,07/11/1958
2079-02-05,02/05/2079
18/05/1939,05/18/1939
01/29/2057,29/01/2057
08/10/1969,1969-08-10
2000-08-21,21/08/2000
22/07/2008,07/22/2008
1973-01-20,01/20/1973
2070-05-11,05/11/2070
07/17/1938,1938-07-17
01/16/2002,16/01/2002
2022-01-28,28/01/2022
2095-02-21,02/21/2095
29/10/2009,2009-10-29
2092-08-13,08/13/2092
02/01/1900,01/02/1900
01/23/2000,2000-01-23
10/24/2064,24/10/2064
11/13/2011,13/11/2011
1919-12-31,12/31/1919
19/12/1981,1981-12-19
26/08/2085,08/26/2085
07/29/1956,1956-07-29
03/01/2073,2073-01-03
10/09/2029,2029-09-10
25/10/2079,2079-10-25
02/05/2001,05/02/2001
2041-04-05,04/05/2041
03/08/1932,1932-08-03
03/15/1907,1907-03-15
1971-04-13,13/04/1971
22/03/1993,03/22/1993
04/12/1997,1997-12-04
09/04/2048,2048-09-04
06/07/1950,07/06/1950
06/12/2082,2082-06-12
1988-06-29,29/06/1988
1926-07-11,07/11/1926
23/10/2075,2075-10-23
30/06/1943,06/30/1943
1927-10-10,10/10/1927
2041-08-22,08/22/2041
1924-03-01,03/01/1924
03/06/1973,06/03/1973
07/01/1999,01/07/1999
16/07/2012,07/16/2012
2013-07-30,07/30/2013
17/06/1972,1972-06-17
03/09/1962,09/03/1962
1978-12-03,12/03/1978
11/25/1956,1956-11-25
24/07/1952,1952-07-24
11/09/1919,1919-09-11
08/11/2017,2017-08-11
05/10/1959,1959-10-05
1948-03-31,31/03/1948
09/02/1954,02/09/1954
2023-06-16,06/16/2023
08/03/2010,2010-08-03
29/03/1991,1991-03-29
2098-03-12,03/12/2098
10/22/2094,2094-10-22
18/10/1977,1977-10-18
1926-02-25,25/02/1926
14/04/1979,04/14/1979
03/04/2036,2036-03-04
2058-03-27,27/03/2058
2093-11-10,10/11/2093
2040-10-17,17/10/2040
1934-08-12,12/08/1934
2081-09-21,21/09/2081
10/01/1968,1968-01-10
25/01/2037,2037-01-25
12/03/1925,03/12/1925
15/08/2060,08/15/2060
26/06/1920,1920-06-26
11/14/2049,2049-11-14
1929-03-14,14/03/1929
1975-11-15,11/15/1975
08/15/1953,15/08/1953
11/03/1986,1986-11-03
10/06/2006,2006-06-10
1938-01-03,03/01/1938
01/17/1917,17/01/1917
11/01/2022,2022-01-11
2023-09-01,09/01/2023
1995-02-23,23/02/1995
25/03/1978,03/25/1978
10/10/1990,10/10/1990
03/04/2026,04/03/2026
2004-02-16,02/16/2004
27/11/1916,11/27/1916
02/18/2057,2057-02-18
06/07/1996,07/06/1996
09/20/1970,1970-09-20
01/21/2040,2040-01-21
1973-09-23,23/09/1973
04/20/2097,20/04/2097
26/06/1996,1996-06-26
01/09/1946,09/01/1946
04/02/1913,02/04/1913
09/02/1989,02/09/1989
07/22/2045,22/07/2045
1972-04-11,11/04/1972
2032-07-31,31/07/2032
12/17/2013,2013-12-17
09/20/1911,1911-09-20
1932-02-22,02/22/1932
18/04/1940,1940-04-18
1964-12-30,12/30/1964
2051-02-13,02/13/2051
04/21/1977,21/04/1977
2088-02-23,23/02/2088
04/28/2078,28/04/2078
1930-10-30,30/10/1930
01/18/1931,1931-01-18
2071-04-18,18/04/2071
2035-02-10,10/02/2035
11/09/1983,1983-09-11
1961-02-12,02/12/1961
06/26/2075,2075-06-26
05/02/2064,2064-05-02
10/08/2066,2066-10-08
30/05/1970,1970-05-30
2068-07-11,07/11/2068
1915-08-18,18/08/1915
1969-08-09,08/09/1969
12/08/1931,1931-08-12
1938-06-16,06/16/1938
2071-05-29,05/29/2071
22/03/1911,03/22/1911
2028-02-27,02/27/2028
11/05/2042,05/11/2042
06/11/1991,11/06/1991
03/27/1944,27/03/1944
01/12/1988,12/01/1988
03/26/2014,2014-03-26
1962-06-14,14/06/1962
19/10/2035,10/19/2035
09/21/2002,2002-09-21
06/15/1927,15/06/1927
04/04/2028,2028-04-04
1901-04-23,23/04/1901
15/06/1949,06/15/1949
1965-10-07,07/10/1965
2020-02-05,05/02/2020
1911-03-10,03/10/1911
06/05/1983,1983-06-05
01/02/2019,2019-02-01
1958-12-01,01/12/1958
07/03/1993,03/07/1993
19/10/1996,1996-10-19
1970-05-08,08/05/1970
26/06/2055,2055-06-26
11/08/1956,08/11/1956
01/20/2096,20/01/2096
01/23/1924,23/01/1924
16/07/2097,07/16/2097
10/10/2039,10/10/2039
19/01/2000,01/19/2000
03/23/1906,1906-03-23
12/31/1974,31/12/1974
06/27/1962,27/06/1962
02/01/2084,2084-01-02
07/20/1939,1939-07-20
02/27/2097,2097-02-27
1918-05-10,10/05/1918
18/01/2047,01/18/2047
11/22/1922,1922-11-22
1932-09-05,05/09/1932
2020-07-02,07/02/2020
26/01/2059,2059-01-26
08/20/2043,2043-08-20
11/11/1957,11/11/1957
2015-06-14,06/14/2015
03/01/1961,01/03/1961
03/26/1921,1921-03-26
04/03/1951,1951-03-04
17/04/1939,04/17/1939
12/02/1990,1990-02-12
03/07/2028,2028-07-03
1929-11-08,11/08/1929
06/26/2055,2055-06-26
17/10/1982,10/17/1982
2038-08-17,17/08/2038
05/25/2023,2023-05-25
2033-03-18,18/03/2033
